|dates|Ste.Genevieve_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ste.Genevieve_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ste.Genevieve_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Ste.Genevieve_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Ste.Genevieve_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ste.Genevieve_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ste.Genevieve_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ste.Genevieve_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
