|dates|Nassau_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Nassau_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Nassau_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Nassau_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Nassau_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Nassau_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Nassau_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Nassau_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
