|dates|Midland_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Midland_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Midland_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Midland_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Midland_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Midland_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Midland_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Midland_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
