|dates|Noble_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Noble_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Noble_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Noble_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Noble_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Noble_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Noble_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Noble_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
