|dates|Stonewall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Stonewall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Stonewall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Stonewall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Stonewall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Stonewall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Stonewall_Texas_UnitedStates.TotalPopulation.data|Stonewall_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1350.0|0
