|dates|DeSoto_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|DeSoto_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|DeSoto_Florida_UnitedStates.NYT_ConfirmedDeaths.data|DeSoto_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|DeSoto_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|DeSoto_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|DeSoto_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|DeSoto_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
