|dates|Butte_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Butte_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Butte_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Butte_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Butte_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Butte_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Butte_Idaho_UnitedStates.TotalPopulation.data|Butte_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2597.0|0
