|dates|Knott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Knott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Knott_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Knott_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Knott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Knott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Knott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Knott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
