|dates|Sawyer_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sawyer_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sawyer_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sawyer_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sawyer_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sawyer_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sawyer_Wisconsin_UnitedStates.TotalPopulation.data|Sawyer_Wisconsin_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16558.0|0
