|dates|Marshall_Indiana_UnitedStates.BLS_EmployedPopulation.data|Marshall_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Marshall_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Marshall_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Marshall_Indiana_UnitedStates.BLS_UnemploymentRate.data|Marshall_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Marshall_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Marshall_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-05|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-06|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-07|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-08|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-09|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-10|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-11|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-12|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-13|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-14|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-15|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-16|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-17|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-18|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-19|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-20|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-21|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-22|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-23|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-24|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-25|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-26|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-27|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-28|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-02-29|22020.0|0|751.5|0|3.300177853896318|0|22771.5|0
0|2020-03-01|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-02|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-03|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-04|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-05|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-06|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-07|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-08|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-09|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-10|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-11|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-12|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-13|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-14|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-15|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-16|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-17|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-18|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-19|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-20|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-21|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-22|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-23|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-24|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-25|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-26|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-27|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-28|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-29|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-30|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-03-31|21542.0|0|716.0|0|3.216820918321502|0|22258.0|0
0|2020-04-01|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-02|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-03|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-04|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-05|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-06|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-07|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-08|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-09|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-10|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-11|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-12|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-13|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-14|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-15|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-16|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-17|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-18|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-19|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-20|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-21|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-22|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-23|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-24|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-25|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-26|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-27|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-28|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-29|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-04-30|18439.5|0|4029.0|0|17.931771146271448|0|22468.5|0
0|2020-05-01|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-02|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-03|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-04|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-05|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-06|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-07|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-08|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-09|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-10|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-11|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-12|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-13|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-14|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-15|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-16|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-17|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-18|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-19|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-20|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-21|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-22|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-23|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-24|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-25|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-26|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-27|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-28|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-29|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-30|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-05-31|20134.0|0|2185.0|0|9.789865137326942|0|22319.0|0
0|2020-06-01|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-02|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-03|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-04|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-05|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-06|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-07|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-08|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-09|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-10|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-11|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-12|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-13|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-14|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-15|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-16|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-17|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-18|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-19|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-20|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-21|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-22|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-23|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-24|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-25|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-26|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-27|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-28|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-29|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-06-30|20673.0|0|2371.0|0|10.289012324249262|0|23044.0|0
0|2020-07-01|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-02|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-03|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-04|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-05|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-06|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-07|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-08|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-09|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-10|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-11|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-12|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-13|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-14|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-15|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-16|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-17|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-18|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-19|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-20|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-21|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-22|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-23|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-24|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-25|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-26|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-27|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-28|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-29|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-30|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-07-31|20957.0|0|1745.0|0|7.6865474407541186|0|22702.0|0
0|2020-08-01|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-02|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-03|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-04|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-05|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-06|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-07|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-08|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-09|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-10|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-11|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-12|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-13|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-14|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-15|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-16|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-17|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-18|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-19|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-20|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-21|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-22|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-23|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-24|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-25|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-26|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-27|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-28|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-29|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-30|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-08-31|21277.0|0|1307.0|0|5.7872830322352105|0|22584.0|0
0|2020-09-01|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-02|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-03|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-04|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-05|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-06|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-07|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-08|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-09|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-10|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-11|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-12|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-13|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-14|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-15|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-16|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-17|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-18|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-19|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-20|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-21|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-22|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-23|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-24|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-25|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-26|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-27|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-28|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-29|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-09-30|21445.0|0|1075.0|0|4.773534635879218|0|22520.0|0
0|2020-10-01|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-02|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-03|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-04|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-05|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-06|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-07|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-08|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-09|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-10|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-11|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-12|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-13|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-14|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-15|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-16|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-17|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-18|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-19|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-20|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-21|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-22|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-23|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-24|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-25|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-26|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-27|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-28|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-29|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-30|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-10-31|21763.0|0|950.0|0|4.182626689561045|0|22713.0|0
0|2020-11-01|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-02|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-03|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-04|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-05|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-06|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-07|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-08|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-09|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-10|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-11|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-12|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-13|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-14|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-15|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-16|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-17|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-18|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-19|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-20|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-21|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-22|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-23|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-24|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-25|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-26|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-27|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-28|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-29|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-11-30|21801.0|0|884.0|0|3.896848137535817|0|22685.0|0
0|2020-12-01|21757.0|0|778.0|0|3.452407366319059|0|22535.0|0
0|2020-12-02|21757.0|0|778.0|0|3.452407366319059|0|22535.0|0
0|2020-12-03|21757.0|0|778.0|0|3.452407366319059|0|22535.0|0
