|dates|Orleans_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Orleans_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Orleans_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Orleans_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Orleans_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Orleans_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Orleans_NewYork_UnitedStates.TotalPopulation.data|Orleans_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|40352.0|0
