|dates|Baltimore_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Baltimore_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Baltimore_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Baltimore_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Baltimore_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Baltimore_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Baltimore_Maryland_UnitedStates.TotalPopulation.data|Baltimore_Maryland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|593490.0|0
