|dates|PrinceGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|PrinceGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|PrinceGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|PrinceGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|PrinceGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|PrinceGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|PrinceGeorge_Virginia_UnitedStates.TotalPopulation.data|PrinceGeorge_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|38353.0|0
