|dates|Marion_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marion_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marion_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marion_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marion_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marion_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marion_Missouri_UnitedStates.TotalPopulation.data|Marion_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28530.0|0
