|dates|Rensselaer_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rensselaer_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rensselaer_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rensselaer_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rensselaer_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rensselaer_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rensselaer_NewYork_UnitedStates.TotalPopulation.data|Rensselaer_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|158714.0|0
