|dates|Logan_Ohio_UnitedStates.BLS_EmployedPopulation.data|Logan_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Logan_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Logan_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Logan_Ohio_UnitedStates.BLS_UnemploymentRate.data|Logan_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Logan_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Logan_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-02|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-03|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-04|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-05|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-06|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-07|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-08|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-09|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-10|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-11|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-12|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-13|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-14|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-15|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-16|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-17|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-18|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-19|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-20|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-21|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-22|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-23|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-24|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-25|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-26|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-27|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-28|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-29|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-30|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-01-31|21759.5|0|1088.0|0|4.7620089725352885|0|22847.5|0
0|2020-02-01|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-02|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-03|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-04|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-05|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-06|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-07|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-08|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-09|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-10|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-11|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-12|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-13|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-14|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-15|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-16|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-17|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-18|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-19|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-20|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-21|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-22|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-23|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-24|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-25|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-26|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-27|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-28|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-02-29|22017.5|0|995.0|0|4.323737099402499|0|23012.5|0
0|2020-03-01|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-02|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-03|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-04|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-05|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-06|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-07|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-08|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-09|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-10|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-11|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-12|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-13|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-14|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-15|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-16|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-17|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-18|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-19|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-20|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-21|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-22|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-23|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-24|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-25|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-26|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-27|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-28|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-29|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-30|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-03-31|21736.0|0|1108.5|0|4.8523714679682195|0|22844.5|0
0|2020-04-01|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-02|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-03|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-04|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-05|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-06|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-07|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-08|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-09|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-10|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-11|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-12|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-13|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-14|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-15|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-16|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-17|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-18|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-19|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-20|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-21|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-22|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-23|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-24|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-25|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-26|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-27|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-28|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-29|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-04-30|17221.5|0|6948.5|0|28.748448489863467|0|24170.0|0
0|2020-05-01|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-02|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-03|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-04|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-05|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-06|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-07|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-08|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-09|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-10|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-11|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-12|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-13|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-14|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-15|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-16|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-17|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-18|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-19|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-20|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-21|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-22|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-23|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-24|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-25|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-26|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-27|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-28|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-29|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-30|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-05-31|19686.0|0|3473.0|0|14.99632972062697|0|23159.0|0
0|2020-06-01|20512.0|0|1991.0|0|8.847709194329646|0|22503.0|0
0|2020-06-02|20512.0|0|1991.0|0|8.847709194329646|0|22503.0|0
0|2020-06-03|20512.0|0|1991.0|0|8.847709194329646|0|22503.0|0
0|2020-06-04|20512.0|0|1991.0|0|8.847709194329646|0|22503.0|0
0|2020-06-05|20512.0|0|1991.0|0|8.847709194329646|0|22503.0|0
0|2020-06-06|20512.0|0|1991.0|0|8.847709194329646|0|22503.0|0
0|2020-06-07|20512.0|0|1991.0|0|8.847709194329646|0|22503.0|0
