|dates|Archer_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Archer_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Archer_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Archer_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Archer_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Archer_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Archer_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Archer_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
