|dates|Bienville_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bienville_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bienville_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Bienville_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Bienville_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bienville_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bienville_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bienville_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
