|dates|Gooding_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gooding_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gooding_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gooding_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gooding_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gooding_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gooding_Idaho_UnitedStates.TotalPopulation.data|Gooding_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15179.0|0
