|dates|Trousdale_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Trousdale_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Trousdale_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Trousdale_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Trousdale_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Trousdale_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Trousdale_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Trousdale_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
