|dates|Anderson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Anderson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Anderson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Anderson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Anderson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Anderson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Anderson_Texas_UnitedStates.TotalPopulation.data|Anderson_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|57735.0|0
