|dates|Baxter_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Baxter_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Baxter_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Baxter_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Baxter_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Baxter_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Baxter_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Baxter_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
