|dates|Clark_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Clark_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Clark_Kansas_UnitedStates.Male_Total_Population.data|Clark_Kansas_UnitedStates.Male_Total_Population.missing|Clark_Kansas_UnitedStates.Female_Total_Population.data|Clark_Kansas_UnitedStates.Female_Total_Population.missing|Clark_Kansas_UnitedStates.MaleAndFemale_Under18_Population.data|Clark_Kansas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-04-01|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-02|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-03|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-04|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-05|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-06|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-07|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-08|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-09|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-10|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-11|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-12|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-13|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-14|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-15|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-16|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-17|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-18|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-19|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-20|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-21|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-22|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-23|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-24|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-25|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-26|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-27|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-28|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-29|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-04-30|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-01|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-02|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-03|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-04|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-05|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-06|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-07|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-08|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-09|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-10|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-11|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-12|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-13|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-14|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-15|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-16|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-17|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-18|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-19|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-20|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-21|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-22|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-23|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-24|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-25|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-26|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-27|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-28|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-29|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-30|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-05-31|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-01|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-02|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-03|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-04|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-05|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-06|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-07|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-08|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-09|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-10|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-11|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-12|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-13|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-14|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-15|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-16|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-17|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-18|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-19|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-20|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-21|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-22|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-23|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-24|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-25|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-26|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-27|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-28|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-29|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-06-30|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-01|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-02|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-03|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-04|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-05|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-06|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-07|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-08|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-09|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-10|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-11|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-12|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-13|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-14|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-15|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-16|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-17|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-18|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-19|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-20|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-21|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-22|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-23|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-24|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-25|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-26|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-27|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-28|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-29|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-30|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-07-31|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-01|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-02|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-03|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-04|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-05|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-06|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-07|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-08|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-09|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-10|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-11|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-12|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-13|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-14|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-15|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-16|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-17|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-18|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-19|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-20|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-21|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-22|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-23|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-24|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-25|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-26|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-27|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-28|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-29|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-30|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-08-31|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-01|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-02|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-03|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-04|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-05|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-06|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-07|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-08|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-09|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-10|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-11|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-12|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-13|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-14|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-15|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-16|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-17|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-18|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-19|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-20|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-21|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-22|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-23|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-24|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-25|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-26|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-27|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-28|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-29|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-09-30|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-01|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-02|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-03|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-04|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-05|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-06|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-07|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-08|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-09|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-10|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-11|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-12|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-13|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-14|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-15|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-16|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-17|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-18|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-19|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-20|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-21|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-22|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-23|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-24|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-25|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-26|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-27|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-28|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-29|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-30|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-10-31|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-01|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-02|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-03|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-04|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-05|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-06|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-07|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-08|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-09|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-10|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-11|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-12|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-13|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-14|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-15|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-16|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-17|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-18|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-19|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-20|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-21|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-22|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-23|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-24|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-25|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-26|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-27|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-28|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-29|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-11-30|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-01|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-02|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-03|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-04|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-05|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-06|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-07|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-08|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-09|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-10|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-11|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-12|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-13|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-14|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-15|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-16|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-17|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-18|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-19|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-20|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-21|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-22|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-23|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-24|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-25|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-26|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-27|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-28|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-29|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-30|440.0|0|995.0|0|1010.0|0|483.0|0
0|2020-12-31|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-01|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-02|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-03|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-04|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-05|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-06|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-07|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-08|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-09|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-10|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-11|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-12|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-13|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-14|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-15|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-16|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-17|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-18|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-19|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-20|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-21|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-22|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-23|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-24|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-25|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-26|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-27|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-28|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-29|440.0|0|995.0|0|1010.0|0|483.0|0
0|2021-01-30|440.0|0|995.0|0|1010.0|0|483.0|0
