|dates|Flagler_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Flagler_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Flagler_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Flagler_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Flagler_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Flagler_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Flagler_Florida_UnitedStates.TotalPopulation.data|Flagler_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|115081.0|0
