|dates|Calloway_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Calloway_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Calloway_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Calloway_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Calloway_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Calloway_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Calloway_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Calloway_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
