|dates|Webster_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Webster_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Webster_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Webster_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Webster_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Webster_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Webster_Missouri_UnitedStates.TotalPopulation.data|Webster_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|39592.0|0
