|dates|Gratiot_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gratiot_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gratiot_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gratiot_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gratiot_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gratiot_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gratiot_Michigan_UnitedStates.TotalPopulation.data|Gratiot_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|40711.0|0
