|dates|Franklin_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Franklin_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Franklin_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Franklin_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Franklin_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Franklin_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Franklin_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Franklin_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
