|dates|LaSalle_Illinois_UnitedStates.BLS_EmployedPopulation.data|LaSalle_Illinois_UnitedStates.BLS_EmployedPopulation.missing|LaSalle_Illinois_UnitedStates.BLS_UnemployedPopulation.data|LaSalle_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|LaSalle_Illinois_UnitedStates.BLS_UnemploymentRate.data|LaSalle_Illinois_UnitedStates.BLS_UnemploymentRate.missing|LaSalle_Illinois_UnitedStates.BLS_LaborForcePopulation.data|LaSalle_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-18|50585.5|0|2598.0|0|4.884973723053203|0|53183.5|0
0|2020-02-19|50585.5|0|2598.0|0|4.884973723053203|0|53183.5|0
0|2020-02-20|50585.5|0|2598.0|0|4.884973723053203|0|53183.5|0
0|2020-02-21|50585.5|0|2598.0|0|4.884973723053203|0|53183.5|0
0|2020-02-22|50585.5|0|2598.0|0|4.884973723053203|0|53183.5|0
0|2020-02-23|50585.5|0|2598.0|0|4.884973723053203|0|53183.5|0
0|2020-02-24|50585.5|0|2598.0|0|4.884973723053203|0|53183.5|0
0|2020-02-25|50585.5|0|2598.0|0|4.884973723053203|0|53183.5|0
0|2020-02-26|50585.5|0|2598.0|0|4.884973723053203|0|53183.5|0
0|2020-02-27|50585.5|0|2598.0|0|4.884973723053203|0|53183.5|0
0|2020-02-28|50585.5|0|2598.0|0|4.884973723053203|0|53183.5|0
0|2020-02-29|50585.5|0|2598.0|0|4.884973723053203|0|53183.5|0
0|2020-03-01|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-02|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-03|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-04|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-05|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-06|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-07|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-08|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-09|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-10|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-11|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-12|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-13|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-14|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-15|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-16|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-17|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-18|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-19|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-20|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-21|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-22|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-23|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-24|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-25|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-26|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-27|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-28|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-29|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-30|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-03-31|49138.0|0|2498.0|0|4.837710124719188|0|51636.0|0
0|2020-04-01|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-02|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-03|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-04|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-05|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-06|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-07|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-08|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-09|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-10|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-11|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-12|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-13|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-14|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-15|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-16|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-17|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-18|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-19|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-20|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-21|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-22|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-23|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-24|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-25|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-26|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-27|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-28|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-29|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-04-30|41231.5|0|9563.0|0|18.82684148874386|0|50794.5|0
0|2020-05-01|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-02|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-03|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-04|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-05|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-06|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-07|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-08|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-09|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-10|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-11|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-12|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-13|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-14|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-15|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-16|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-17|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-18|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-19|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-20|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-21|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-22|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-23|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-24|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-25|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-26|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-27|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-28|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-29|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-30|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-05-31|42417.0|0|8657.0|0|16.94991580843482|0|51074.0|0
0|2020-06-01|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-02|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-03|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-04|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-05|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-06|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-07|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-08|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-09|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-10|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-11|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-12|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-13|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-14|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-15|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-16|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-17|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-18|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-19|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-20|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-21|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-22|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-23|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-24|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-25|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-26|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-27|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-28|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-29|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-06-30|46346.0|0|7683.0|0|14.220141035369894|0|54029.0|0
0|2020-07-01|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-02|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-03|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-04|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-05|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-06|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-07|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-08|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-09|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-10|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-11|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-12|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-13|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-14|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-15|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-16|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-17|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-18|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-19|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-20|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-21|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-22|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-23|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-24|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-25|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-26|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-27|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-28|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-29|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-30|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-07-31|46623.0|0|6161.0|0|11.67209760533495|0|52784.0|0
0|2020-08-01|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-02|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-03|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-04|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-05|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-06|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-07|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-08|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-09|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-10|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-11|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-12|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-13|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-14|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-15|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-16|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-17|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-18|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-19|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-20|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-21|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-22|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-23|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-24|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-25|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-26|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-27|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-28|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-29|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-30|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-08-31|49225.0|0|4803.0|0|8.889834900422004|0|54028.0|0
0|2020-09-01|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-02|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-03|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-04|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-05|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-06|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-07|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-08|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-09|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-10|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-11|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-12|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-13|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-14|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-15|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-16|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-17|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-18|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-19|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-20|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-21|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-22|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-23|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-24|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-25|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-26|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-27|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-28|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-29|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-09-30|49089.0|0|4074.0|0|7.663224423000959|0|53163.0|0
0|2020-10-01|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-02|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-03|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-04|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-05|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-06|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-07|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-08|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-09|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-10|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-11|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-12|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-13|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-14|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-15|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-16|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-17|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-18|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-19|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-20|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-21|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-22|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-23|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-24|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-25|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-26|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-27|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-28|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-29|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-30|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-10-31|51544.0|0|3314.0|0|6.041051441904553|0|54858.0|0
0|2020-11-01|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-02|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-03|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-04|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-05|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-06|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-07|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-08|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-09|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-10|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-11|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-12|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-13|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-14|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-15|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-16|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-17|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-18|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-19|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-20|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-21|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-22|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-23|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-24|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-25|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-26|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-27|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-28|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-29|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-11-30|48173.0|0|3158.0|0|6.152227698661627|0|51331.0|0
0|2020-12-01|47489.0|0|3673.0|0|7.179156405144443|0|51162.0|0
