|dates|Kittitas_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kittitas_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kittitas_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kittitas_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kittitas_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kittitas_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kittitas_Washington_UnitedStates.TotalPopulation.data|Kittitas_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|47935.0|0
