|dates|Putnam_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Putnam_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Putnam_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Putnam_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Putnam_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Putnam_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Putnam_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Putnam_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-02|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-03|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-04|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-05|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-06|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-07|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-08|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-09|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-10|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-11|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-12|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-13|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-14|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-15|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-16|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-17|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-18|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-19|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-20|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-21|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-22|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-23|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-24|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-25|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-26|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-27|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-28|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-29|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-30|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-01-31|33842.0|0|1362.5|0|3.870243860870059|0|35204.5|0
0|2020-02-01|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-02|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-03|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-04|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-05|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-06|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-07|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-08|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-09|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-10|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-11|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-12|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-13|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-14|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-15|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-16|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-17|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-18|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-19|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-20|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-21|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-22|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-23|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-24|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-25|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-26|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-27|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-28|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-02-29|34074.5|0|1368.0|0|3.8597728715525146|0|35442.5|0
0|2020-03-01|34156.0|0|1328.5|0|3.7438881765277796|0|35484.5|0
0|2020-03-02|34156.0|0|1328.5|0|3.7438881765277796|0|35484.5|0
0|2020-03-03|34156.0|0|1328.5|0|3.7438881765277796|0|35484.5|0
0|2020-03-04|34156.0|0|1328.5|0|3.7438881765277796|0|35484.5|0
0|2020-03-05|34156.0|0|1328.5|0|3.7438881765277796|0|35484.5|0
0|2020-03-06|34156.0|0|1328.5|0|3.7438881765277796|0|35484.5|0
0|2020-03-07|34156.0|0|1328.5|0|3.7438881765277796|0|35484.5|0
0|2020-03-08|34156.0|0|1328.5|0|3.7438881765277796|0|35484.5|0
0|2020-03-09|34156.0|0|1328.5|0|3.7438881765277796|0|35484.5|0
0|2020-03-10|34156.0|0|1328.5|0|3.7438881765277796|0|35484.5|0
