|dates|Waukesha_Wisconsin_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Waukesha_Wisconsin_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Waukesha_Wisconsin_UnitedStates.Male_Total_Population.data|Waukesha_Wisconsin_UnitedStates.Male_Total_Population.missing|Waukesha_Wisconsin_UnitedStates.Female_Total_Population.data|Waukesha_Wisconsin_UnitedStates.Female_Total_Population.missing|Waukesha_Wisconsin_UnitedStates.MaleAndFemale_Under18_Population.data|Waukesha_Wisconsin_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-04|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-05|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-06|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-07|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-08|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-09|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-10|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-11|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-12|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-13|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-14|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-15|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-16|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-17|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-18|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-19|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-20|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-21|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-22|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-23|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-24|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-25|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-26|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-27|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-28|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-29|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-30|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-03-31|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-01|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-02|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-03|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-04|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-05|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-06|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-07|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-08|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-09|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-10|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-11|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-12|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-13|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-14|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-15|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-16|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-17|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-18|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-19|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-20|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-21|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-22|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-23|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-24|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-25|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-26|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-27|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-28|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-29|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-04-30|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-01|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-02|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-03|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-04|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-05|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-06|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-07|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-08|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-09|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-10|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-11|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-12|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-13|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-14|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-15|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-16|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-17|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-18|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-19|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-20|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-21|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-22|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-23|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-24|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-25|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-26|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-27|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-28|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-29|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-30|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-05-31|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-01|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-02|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-03|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-04|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-05|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-06|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-07|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-08|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-09|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-10|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-11|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-12|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-13|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-14|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-15|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-16|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-17|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-18|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-19|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-20|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-21|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-22|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-23|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-24|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-25|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-26|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-27|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-28|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-29|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-06-30|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-01|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-02|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-03|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-04|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-05|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-06|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-07|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-08|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-09|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-10|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-11|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-12|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-13|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-14|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-15|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-16|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-17|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-18|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-19|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-20|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-21|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-22|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-23|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-24|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-25|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-26|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-27|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-28|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-29|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-30|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-07-31|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-01|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-02|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-03|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-04|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-05|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-06|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-07|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-08|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-09|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-10|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-11|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-12|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-13|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-14|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-15|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-16|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-17|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-18|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-19|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-20|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-21|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-22|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-23|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-24|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-25|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-26|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-27|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-28|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-29|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-30|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-08-31|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-01|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-02|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-03|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-04|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-05|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-06|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-07|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-08|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-09|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-10|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-11|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-12|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-13|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-14|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-15|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-16|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-17|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-18|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-19|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-20|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-21|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-22|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-23|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-24|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-25|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-26|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-27|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-28|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-29|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-09-30|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-01|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-02|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-03|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-04|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-05|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-06|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-07|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-08|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-09|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-10|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-11|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-12|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-13|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-14|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-15|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-16|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-17|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-18|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-19|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-20|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-21|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-22|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-23|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-24|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-25|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-26|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-27|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-28|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-29|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-30|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-10-31|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-01|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-02|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-03|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-04|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-05|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-06|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-07|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-08|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-09|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-10|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-11|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-12|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-13|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-14|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-15|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-16|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-17|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-18|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-19|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-20|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-21|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-22|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-23|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-24|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-25|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-26|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-27|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-28|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-29|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-11-30|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-01|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-02|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-03|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-04|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-05|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-06|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-07|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-08|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-09|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-10|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-11|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-12|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-13|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-14|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-15|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-16|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-17|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-18|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-19|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-20|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-21|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-22|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-23|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-24|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-25|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-26|75190.0|0|198189.0|0|204883.0|0|86695.0|0
0|2020-12-27|75190.0|0|198189.0|0|204883.0|0|86695.0|0
