|dates|Weakley_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Weakley_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Weakley_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Weakley_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Weakley_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Weakley_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Weakley_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Weakley_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
