|dates|Creek_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Creek_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Creek_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Creek_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Creek_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Creek_Oklahoma_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Creek_Oklahoma_UnitedStates.TotalPopulation.data|Creek_Oklahoma_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|71522.0|0
