|dates|Rusk_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rusk_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rusk_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Rusk_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Rusk_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rusk_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rusk_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rusk_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
