|dates|Hubbard_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hubbard_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hubbard_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Hubbard_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Hubbard_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hubbard_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hubbard_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hubbard_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
