|dates|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Macomb_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Macomb_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
