|dates|Ellsworth_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ellsworth_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ellsworth_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ellsworth_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ellsworth_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ellsworth_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ellsworth_Kansas_UnitedStates.TotalPopulation.data|Ellsworth_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6102.0|0
