|dates|Fergus_Montana_UnitedStates.BLS_EmployedPopulation.data|Fergus_Montana_UnitedStates.BLS_EmployedPopulation.missing|Fergus_Montana_UnitedStates.BLS_UnemployedPopulation.data|Fergus_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Fergus_Montana_UnitedStates.BLS_UnemploymentRate.data|Fergus_Montana_UnitedStates.BLS_UnemploymentRate.missing|Fergus_Montana_UnitedStates.BLS_LaborForcePopulation.data|Fergus_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-02|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-03|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-04|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-05|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-06|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-07|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-08|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-09|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-10|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-11|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-12|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-13|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-14|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-15|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-16|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-17|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-18|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-19|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-20|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-21|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-22|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-23|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-24|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-25|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-26|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-27|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-28|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-29|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-30|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-01-31|5579.5|0|294.0|0|5.005533327658125|0|5873.5|0
0|2020-02-01|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-02|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-03|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-04|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-05|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-06|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-07|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-08|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-09|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-10|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-11|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-12|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-13|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-14|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-15|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-16|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-17|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-18|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-19|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-20|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-21|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-22|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-23|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-24|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-25|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-26|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-27|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-28|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-02-29|5646.0|0|280.5|0|4.732978992660086|0|5926.5|0
0|2020-03-01|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-02|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-03|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-04|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-05|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-06|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-07|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-08|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-09|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-10|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-11|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-12|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-13|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-14|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-15|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-16|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-17|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-18|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-19|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-20|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-21|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-22|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-23|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-24|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-25|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-26|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-27|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-28|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-29|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-30|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-03-31|5558.0|0|279.5|0|4.788008565310492|0|5837.5|0
0|2020-04-01|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-02|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-03|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-04|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-05|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-06|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-07|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-08|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-09|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-10|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-11|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-12|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-13|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-14|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-15|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
0|2020-04-16|5245.0|0|471.5|0|8.24805387912184|0|5716.5|0
