|dates|Cook_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Cook_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Cook_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Cook_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Cook_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Cook_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Cook_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Cook_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-26|2745.0|0|163.0|0|5.605226960110041|0|2908.0|0
0|2020-02-27|2745.0|0|163.0|0|5.605226960110041|0|2908.0|0
0|2020-02-28|2745.0|0|163.0|0|5.605226960110041|0|2908.0|0
0|2020-02-29|2745.0|0|163.0|0|5.605226960110041|0|2908.0|0
0|2020-03-01|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-02|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-03|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-04|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-05|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-06|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-07|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-08|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-09|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-10|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-11|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-12|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-13|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-14|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-15|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-16|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-17|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-18|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-19|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-20|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-21|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-22|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-23|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-24|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-25|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-26|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-27|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-28|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-29|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-30|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-03-31|2698.5|0|172.0|0|5.9919874586309|0|2870.5|0
0|2020-04-01|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-02|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-03|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-04|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-05|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-06|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-07|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-08|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-09|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-10|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-11|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-12|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-13|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-14|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-15|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-16|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-17|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-18|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-19|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-20|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-21|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-22|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-23|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-24|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-25|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-26|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-27|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-28|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-29|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-04-30|2443.5|0|487.5|0|16.632548618219037|0|2931.0|0
0|2020-05-01|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-02|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-03|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-04|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-05|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-06|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-07|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-08|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-09|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-10|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-11|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-12|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-13|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-14|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-15|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-16|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-17|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-18|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-19|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-20|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-21|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-22|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-23|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-24|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-25|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-26|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-27|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-28|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-29|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-30|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-05-31|2409.0|0|509.0|0|17.44345442083619|0|2918.0|0
0|2020-06-01|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-02|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-03|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-04|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-05|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-06|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-07|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-08|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-09|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-10|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-11|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-12|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-13|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-14|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-15|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-16|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-17|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-18|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-19|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-20|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-21|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-22|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-23|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-24|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-25|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-26|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-27|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-28|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-29|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-06-30|2763.0|0|349.0|0|11.2146529562982|0|3112.0|0
0|2020-07-01|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-02|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-03|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-04|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-05|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-06|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-07|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-08|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-09|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-10|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-11|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-12|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-13|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-14|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-15|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-16|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-17|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-18|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-19|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-20|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-21|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-22|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-23|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-24|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-25|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-26|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-27|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-28|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-29|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-30|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-07-31|2986.0|0|238.0|0|7.382133995037221|0|3224.0|0
0|2020-08-01|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-02|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-03|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-04|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-05|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-06|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-07|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-08|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-09|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-10|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-11|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-12|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-13|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-14|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-15|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-16|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-17|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-18|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-19|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-20|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-21|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-22|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-23|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-24|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-25|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-26|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-27|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-28|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-29|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-30|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-08-31|3047.0|0|171.0|0|5.313859540087011|0|3218.0|0
0|2020-09-01|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-02|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-03|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-04|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-05|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-06|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-07|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-08|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-09|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-10|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-11|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-12|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-13|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-14|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-15|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-16|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-17|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-18|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-19|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-20|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-21|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-22|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-23|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-24|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-25|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-26|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-27|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-28|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-29|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-09-30|2989.0|0|152.0|0|4.83922317733206|0|3141.0|0
0|2020-10-01|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-02|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-03|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-04|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-05|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-06|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-07|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-08|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-09|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-10|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-11|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-12|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-13|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-14|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-15|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-16|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-17|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-18|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-19|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-20|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-21|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-22|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-23|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-24|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-25|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-26|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-27|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-28|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-29|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-30|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-10-31|2770.0|0|124.0|0|4.2847270214236355|0|2894.0|0
0|2020-11-01|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-02|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-03|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-04|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-05|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-06|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-07|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-08|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-09|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-10|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-11|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-12|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-13|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-14|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-15|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-16|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-17|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-18|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-19|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-20|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-21|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-22|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-23|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-24|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-25|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-26|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-27|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-28|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-29|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-11-30|2565.0|0|168.0|0|6.147091108671789|0|2733.0|0
0|2020-12-01|2513.0|0|230.0|0|8.384979948960991|0|2743.0|0
0|2020-12-02|2513.0|0|230.0|0|8.384979948960991|0|2743.0|0
0|2020-12-03|2513.0|0|230.0|0|8.384979948960991|0|2743.0|0
0|2020-12-04|2513.0|0|230.0|0|8.384979948960991|0|2743.0|0
0|2020-12-05|2513.0|0|230.0|0|8.384979948960991|0|2743.0|0
0|2020-12-06|2513.0|0|230.0|0|8.384979948960991|0|2743.0|0
0|2020-12-07|2513.0|0|230.0|0|8.384979948960991|0|2743.0|0
0|2020-12-08|2513.0|0|230.0|0|8.384979948960991|0|2743.0|0
0|2020-12-09|2513.0|0|230.0|0|8.384979948960991|0|2743.0|0
