|dates|Union_Illinois_UnitedStates.BLS_EmployedPopulation.data|Union_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Union_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Union_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Union_Illinois_UnitedStates.BLS_UnemploymentRate.data|Union_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Union_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Union_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-09|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-10|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-11|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-12|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-13|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-14|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-15|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-16|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-17|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-18|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-19|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-20|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-21|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-22|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-23|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-24|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-25|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-26|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-27|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-28|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-29|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-30|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-03-31|6813.0|0|379.0|0|5.269744160177975|0|7192.0|0
0|2020-04-01|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-02|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-03|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-04|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-05|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-06|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-07|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-08|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-09|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-10|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-11|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-12|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-13|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-14|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-15|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-16|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-17|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-18|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-19|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-20|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-21|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-22|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-23|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-24|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-25|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-26|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-27|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-28|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-29|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-04-30|5996.0|0|992.5|0|14.201903126565071|0|6988.5|0
0|2020-05-01|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-02|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-03|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-04|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-05|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-06|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-07|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-08|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-09|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-10|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-11|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-12|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-13|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-14|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-15|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-16|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-17|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-18|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-19|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-20|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-21|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-22|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-23|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-24|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-25|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-26|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-27|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-28|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-29|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-30|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-05-31|6142.0|0|922.0|0|13.052095130237825|0|7064.0|0
0|2020-06-01|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-02|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-03|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-04|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-05|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-06|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-07|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-08|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-09|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-10|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-11|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-12|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-13|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-14|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-15|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-16|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-17|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-18|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-19|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-20|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-21|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-22|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-23|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-24|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-25|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-26|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-27|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-28|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-29|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-06-30|6505.0|0|868.0|0|11.772684117726842|0|7373.0|0
0|2020-07-01|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-02|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-03|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-04|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-05|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-06|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-07|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-08|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-09|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-10|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-11|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-12|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-13|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-14|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-15|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-16|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-17|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-18|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-19|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-20|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-21|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-22|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-23|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-24|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-25|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-26|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-27|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-28|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-29|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-30|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-07-31|6273.0|0|744.0|0|10.602821718683199|0|7017.0|0
0|2020-08-01|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-02|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-03|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-04|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-05|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-06|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-07|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-08|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-09|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-10|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-11|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-12|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-13|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-14|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-15|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-16|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-17|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-18|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-19|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-20|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-21|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-22|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-23|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-24|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-25|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-26|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-27|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-28|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-29|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-30|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-08-31|6702.0|0|545.0|0|7.520353249620532|0|7247.0|0
0|2020-09-01|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-02|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-03|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-04|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-05|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-06|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-07|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-08|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-09|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-10|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-11|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-12|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-13|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-14|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-15|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-16|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-17|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-18|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-19|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-20|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-21|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-22|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-23|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-24|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-25|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-26|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-27|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-28|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-29|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-09-30|6763.0|0|440.0|0|6.108565875329724|0|7203.0|0
0|2020-10-01|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-02|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-03|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-04|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-05|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-06|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-07|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-08|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-09|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-10|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-11|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-12|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-13|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-14|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-15|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-16|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-17|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-18|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-19|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-20|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-21|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-22|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-23|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-24|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-25|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-26|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-27|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-28|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-29|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-30|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-10-31|7110.0|0|406.0|0|5.401809473124002|0|7516.0|0
0|2020-11-01|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-02|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-03|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-04|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-05|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-06|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-07|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-08|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-09|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-10|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-11|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-12|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-13|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-14|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-15|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-16|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-17|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-18|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-19|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-20|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-21|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-22|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-23|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-24|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-25|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-26|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-27|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-28|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-29|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-11-30|6619.0|0|378.0|0|5.4023152779762755|0|6997.0|0
0|2020-12-01|6502.0|0|441.0|0|6.351721158000864|0|6943.0|0
0|2020-12-02|6502.0|0|441.0|0|6.351721158000864|0|6943.0|0
0|2020-12-03|6502.0|0|441.0|0|6.351721158000864|0|6943.0|0
0|2020-12-04|6502.0|0|441.0|0|6.351721158000864|0|6943.0|0
0|2020-12-05|6502.0|0|441.0|0|6.351721158000864|0|6943.0|0
0|2020-12-06|6502.0|0|441.0|0|6.351721158000864|0|6943.0|0
0|2020-12-07|6502.0|0|441.0|0|6.351721158000864|0|6943.0|0
0|2020-12-08|6502.0|0|441.0|0|6.351721158000864|0|6943.0|0
0|2020-12-09|6502.0|0|441.0|0|6.351721158000864|0|6943.0|0
0|2020-12-10|6502.0|0|441.0|0|6.351721158000864|0|6943.0|0
