|dates|Coweta_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Coweta_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Coweta_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Coweta_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Coweta_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Coweta_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Coweta_Georgia_UnitedStates.TotalPopulation.data|Coweta_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|148509.0|0
