|dates|Butler_Iowa_UnitedStates.BLS_EmployedPopulation.data|Butler_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Butler_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Butler_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Butler_Iowa_UnitedStates.BLS_UnemploymentRate.data|Butler_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Butler_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Butler_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-02|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-03|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-04|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-05|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-06|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-07|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-08|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-09|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-10|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-11|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-12|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-13|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-14|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-15|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-16|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-17|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-18|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-19|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-20|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-21|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-22|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-23|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-24|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-25|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-26|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-27|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-28|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-29|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-30|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-01-31|7680.5|0|365.0|0|4.5366975327823|0|8045.5|0
0|2020-02-01|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-02|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-03|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-04|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-05|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-06|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-07|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-08|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-09|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-10|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-11|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-12|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-13|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-14|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-15|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-16|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-17|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-18|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-19|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-20|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-21|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-22|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-23|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-24|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-25|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-26|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-27|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-28|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-02-29|7718.5|0|345.0|0|4.278539095926087|0|8063.5|0
0|2020-03-01|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-02|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-03|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-04|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-05|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-06|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-07|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-08|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-09|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-10|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-11|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-12|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-13|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-14|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-15|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-16|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-17|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-18|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-19|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-20|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-21|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-22|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-23|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-24|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
0|2020-03-25|7559.5|0|361.0|0|4.5577930686194055|0|7920.5|0
