|dates|Rusk_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Rusk_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Rusk_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Rusk_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Rusk_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Rusk_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Rusk_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Rusk_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-19|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-01-20|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-01-21|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-01-22|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-01-23|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-01-24|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-01-25|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-01-26|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-01-27|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-01-28|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-01-29|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-01-30|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-01-31|6393.0|0|435.0|0|6.370826010544816|0|6828.0|0
0|2020-02-01|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-02|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-03|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-04|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-05|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-06|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-07|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-08|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-09|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-10|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-11|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-12|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-13|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-14|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-15|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-16|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-17|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-18|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-19|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-20|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-21|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-22|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-23|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-24|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-25|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-26|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-27|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-28|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-02-29|6288.0|0|440.5|0|6.54677862822323|0|6728.5|0
0|2020-03-01|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-02|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-03|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-04|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-05|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-06|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-07|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-08|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-09|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-10|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-11|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-12|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-13|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-14|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-15|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-16|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-17|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-18|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-19|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-20|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-21|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-22|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-23|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-24|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-25|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-26|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-27|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-28|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-29|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-30|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-03-31|6218.0|0|362.5|0|5.508699946812552|0|6580.5|0
0|2020-04-01|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-02|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-03|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-04|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-05|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-06|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-07|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-08|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-09|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-10|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-11|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-12|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-13|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-14|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-15|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-16|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-17|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-18|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-19|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-20|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-21|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-22|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-23|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-24|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-25|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-26|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-27|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-28|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-29|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-04-30|5675.5|0|1003.0|0|15.018342442165157|0|6678.5|0
0|2020-05-01|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-02|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-03|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-04|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-05|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-06|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-07|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-08|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-09|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-10|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-11|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-12|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-13|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-14|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-15|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-16|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-17|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-18|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-19|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-20|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-21|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-22|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-23|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-24|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-25|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-26|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-27|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-28|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-29|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-30|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-05-31|5941.0|0|604.0|0|9.228418640183346|0|6545.0|0
0|2020-06-01|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-02|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-03|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-04|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-05|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-06|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-07|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-08|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-09|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-10|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-11|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-12|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-13|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-14|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-15|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-16|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-17|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-18|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-19|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-20|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-21|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-22|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-23|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-24|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-25|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-26|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-27|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-28|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-29|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-06-30|6145.0|0|548.0|0|8.187658747945616|0|6693.0|0
0|2020-07-01|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-02|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-03|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-04|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-05|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-06|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-07|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-08|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-09|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-10|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-11|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-12|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-13|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-14|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-15|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-16|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-17|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-18|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-19|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-20|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-21|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-22|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-23|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-24|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-25|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-26|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-27|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-28|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-29|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-30|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-07-31|5934.0|0|414.0|0|6.521739130434782|0|6348.0|0
0|2020-08-01|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-02|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-03|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-04|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-05|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-06|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-07|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-08|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-09|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-10|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-11|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-12|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-13|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-14|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-15|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-16|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-17|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-18|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-19|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-20|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-21|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-22|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-23|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-24|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-25|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-26|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-27|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-28|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-29|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-30|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-08-31|6159.0|0|313.0|0|4.836217552533992|0|6472.0|0
0|2020-09-01|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-02|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-03|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-04|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-05|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-06|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-07|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-08|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-09|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-10|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-11|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-12|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-13|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-14|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-15|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-16|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-17|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-18|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-19|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-20|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-21|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-22|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-23|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-24|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-25|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-26|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-27|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-28|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-29|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-09-30|6208.0|0|284.0|0|4.374614910659273|0|6492.0|0
0|2020-10-01|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-02|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-03|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-04|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-05|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-06|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-07|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-08|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-09|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-10|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-11|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-12|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-13|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-14|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-15|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-16|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-17|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-18|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-19|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-20|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-21|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-22|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-23|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-24|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-25|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-26|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-27|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-28|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-29|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-30|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-10-31|6239.0|0|252.0|0|3.8822985672469574|0|6491.0|0
0|2020-11-01|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-02|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-03|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-04|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-05|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-06|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-07|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-08|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-09|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-10|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-11|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-12|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-13|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-14|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-15|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-16|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-17|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-18|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-19|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-20|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-21|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-22|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-23|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-24|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-25|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-26|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-27|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-28|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-29|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-11-30|6267.0|0|302.0|0|4.59735119500685|0|6569.0|0
0|2020-12-01|6279.0|0|339.0|0|5.122393472348142|0|6618.0|0
0|2020-12-02|6279.0|0|339.0|0|5.122393472348142|0|6618.0|0
0|2020-12-03|6279.0|0|339.0|0|5.122393472348142|0|6618.0|0
0|2020-12-04|6279.0|0|339.0|0|5.122393472348142|0|6618.0|0
0|2020-12-05|6279.0|0|339.0|0|5.122393472348142|0|6618.0|0
0|2020-12-06|6279.0|0|339.0|0|5.122393472348142|0|6618.0|0
0|2020-12-07|6279.0|0|339.0|0|5.122393472348142|0|6618.0|0
