|dates|Bradley_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bradley_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bradley_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Bradley_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Bradley_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bradley_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bradley_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bradley_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
