|dates|Bandera_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bandera_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bandera_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bandera_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bandera_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bandera_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bandera_Texas_UnitedStates.TotalPopulation.data|Bandera_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23112.0|0
