|dates|Thayer_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Thayer_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Thayer_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Thayer_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Thayer_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Thayer_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Thayer_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Thayer_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-21|2712.0|0|67.5|0|2.4284943335132216|0|2779.5|0
0|2020-01-22|2712.0|0|67.5|0|2.4284943335132216|0|2779.5|0
0|2020-01-23|2712.0|0|67.5|0|2.4284943335132216|0|2779.5|0
0|2020-01-24|2712.0|0|67.5|0|2.4284943335132216|0|2779.5|0
0|2020-01-25|2712.0|0|67.5|0|2.4284943335132216|0|2779.5|0
0|2020-01-26|2712.0|0|67.5|0|2.4284943335132216|0|2779.5|0
0|2020-01-27|2712.0|0|67.5|0|2.4284943335132216|0|2779.5|0
0|2020-01-28|2712.0|0|67.5|0|2.4284943335132216|0|2779.5|0
0|2020-01-29|2712.0|0|67.5|0|2.4284943335132216|0|2779.5|0
0|2020-01-30|2712.0|0|67.5|0|2.4284943335132216|0|2779.5|0
0|2020-01-31|2712.0|0|67.5|0|2.4284943335132216|0|2779.5|0
0|2020-02-01|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-02|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-03|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-04|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-05|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-06|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-07|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-08|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-09|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-10|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-11|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-12|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-13|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-14|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-15|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-16|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-17|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-18|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-19|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-20|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-21|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-22|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-23|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-24|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-25|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-26|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-27|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-28|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-02-29|2700.0|0|66.0|0|2.386117136659436|0|2766.0|0
0|2020-03-01|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-02|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-03|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-04|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-05|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-06|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-07|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-08|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-09|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-10|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-11|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-12|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-13|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-14|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-15|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-16|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-17|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-18|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-19|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-20|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-21|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-22|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-23|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-24|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-25|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-26|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-27|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-28|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-29|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-30|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-03-31|2730.5|0|90.5|0|3.2080822403403046|0|2821.0|0
0|2020-04-01|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-02|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-03|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-04|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-05|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-06|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-07|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-08|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-09|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-10|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-11|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-12|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-13|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-14|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-15|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-16|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-17|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-18|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-19|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-20|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-21|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-22|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-23|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-24|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-25|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-26|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-27|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-28|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-29|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-04-30|2771.5|0|130.5|0|4.496898690558235|0|2902.0|0
0|2020-05-01|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-02|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-03|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-04|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-05|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-06|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-07|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-08|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-09|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-10|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-11|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-12|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-13|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-14|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-15|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-16|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-17|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-18|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-19|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-20|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-21|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-22|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-23|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-24|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-25|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-26|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-27|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-28|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-29|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-30|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-05-31|2710.0|0|76.0|0|2.7279253409906676|0|2786.0|0
0|2020-06-01|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-02|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-03|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-04|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-05|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-06|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-07|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-08|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-09|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-10|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-11|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-12|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-13|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-14|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-15|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-16|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-17|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-18|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-19|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-20|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-21|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-22|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-23|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-24|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-25|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-26|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-27|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-28|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-29|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-06-30|2741.0|0|111.0|0|3.8920056100981766|0|2852.0|0
0|2020-07-01|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-02|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-03|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-04|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-05|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-06|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-07|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-08|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-09|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-10|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-11|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-12|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-13|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-14|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-15|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-16|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-17|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-18|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-19|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-20|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-21|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-22|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-23|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-24|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-25|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-26|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-27|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-28|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-29|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-30|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-07-31|2674.0|0|102.0|0|3.674351585014409|0|2776.0|0
0|2020-08-01|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-02|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-03|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-04|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-05|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-06|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-07|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-08|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-09|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-10|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-11|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-12|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-13|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-14|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-15|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-16|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-17|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-18|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-19|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-20|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-21|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-22|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-23|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-24|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-25|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-26|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-27|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-28|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-29|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-30|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-08-31|2612.0|0|65.0|0|2.428091146806126|0|2677.0|0
0|2020-09-01|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-02|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-03|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-04|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-05|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-06|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-07|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-08|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-09|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-10|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-11|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-12|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-13|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-14|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-15|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-16|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-17|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-18|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-19|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-20|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-21|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-22|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-23|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-24|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-25|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-26|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-27|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-28|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-29|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-09-30|2648.0|0|63.0|0|2.3238657322021394|0|2711.0|0
0|2020-10-01|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-02|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-03|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-04|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-05|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-06|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-07|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-08|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-09|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-10|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-11|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-12|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-13|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-14|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-15|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-16|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-17|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-18|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-19|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-20|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-21|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-22|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-23|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-24|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-25|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-26|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-27|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-28|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-29|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-30|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-10-31|2695.0|0|54.0|0|1.9643506729719897|0|2749.0|0
0|2020-11-01|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-02|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-03|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-04|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-05|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-06|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-07|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-08|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-09|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-10|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-11|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-12|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-13|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-14|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-15|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-16|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-17|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-18|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-19|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-20|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-21|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-22|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-23|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-24|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-25|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-26|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-27|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-28|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-29|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-11-30|2734.0|0|50.0|0|1.7959770114942528|0|2784.0|0
0|2020-12-01|2717.0|0|45.0|0|1.6292541636495292|0|2762.0|0
0|2020-12-02|2717.0|0|45.0|0|1.6292541636495292|0|2762.0|0
0|2020-12-03|2717.0|0|45.0|0|1.6292541636495292|0|2762.0|0
0|2020-12-04|2717.0|0|45.0|0|1.6292541636495292|0|2762.0|0
