|dates|Ness_Kansas_UnitedStates.BLS_EmployedPopulation.data|Ness_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Ness_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Ness_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Ness_Kansas_UnitedStates.BLS_UnemploymentRate.data|Ness_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Ness_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Ness_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-02|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-03|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-04|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-05|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-06|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-07|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-08|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-09|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-10|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-11|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-12|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-13|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-14|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-15|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-16|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-17|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-18|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-19|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-20|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-21|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-22|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-23|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-24|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-25|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-26|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-27|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-28|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-29|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-30|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-01-31|1278.5|0|34.5|0|2.6275704493526275|0|1313.0|0
0|2020-02-01|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-02|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-03|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-04|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-05|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-06|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-07|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-08|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-09|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-10|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-11|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-12|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-13|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-14|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-15|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-16|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-17|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-18|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-19|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-20|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-21|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-22|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-23|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-24|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-25|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-26|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-27|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-28|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-02-29|1286.5|0|34.0|0|2.574782279439606|0|1320.5|0
0|2020-03-01|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-02|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-03|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-04|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-05|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-06|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-07|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-08|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-09|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-10|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-11|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-12|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-13|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-14|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-15|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-16|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-17|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-18|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-19|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-20|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-21|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-22|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-23|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-24|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-25|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-26|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-27|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-28|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-29|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-30|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-03-31|1293.5|0|38.5|0|2.8903903903903903|0|1332.0|0
0|2020-04-01|1198.5|0|67.5|0|5.331753554502369|0|1266.0|0
0|2020-04-02|1198.5|0|67.5|0|5.331753554502369|0|1266.0|0
0|2020-04-03|1198.5|0|67.5|0|5.331753554502369|0|1266.0|0
0|2020-04-04|1198.5|0|67.5|0|5.331753554502369|0|1266.0|0
0|2020-04-05|1198.5|0|67.5|0|5.331753554502369|0|1266.0|0
0|2020-04-06|1198.5|0|67.5|0|5.331753554502369|0|1266.0|0
0|2020-04-07|1198.5|0|67.5|0|5.331753554502369|0|1266.0|0
