|dates|Putnam_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Putnam_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Putnam_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Putnam_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Putnam_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Putnam_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Putnam_Georgia_UnitedStates.TotalPopulation.data|Putnam_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22119.0|0
