|dates|Lipscomb_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Lipscomb_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Lipscomb_Texas_UnitedStates.Male_Total_Population.data|Lipscomb_Texas_UnitedStates.Male_Total_Population.missing|Lipscomb_Texas_UnitedStates.Female_Total_Population.data|Lipscomb_Texas_UnitedStates.Female_Total_Population.missing|Lipscomb_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Lipscomb_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-09|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-10|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-11|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-12|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-13|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-14|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-15|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-16|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-17|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-18|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-19|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-20|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-21|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-22|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-23|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-24|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-25|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-26|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-27|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-28|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-02-29|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-01|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-02|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-03|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-04|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-05|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-06|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-07|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-08|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-09|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-10|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-11|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-12|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-13|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-14|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-15|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-16|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-17|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-18|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-19|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-20|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-21|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-22|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-23|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-24|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-25|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-26|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-27|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-28|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-29|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-30|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-03-31|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-01|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-02|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-03|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-04|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-05|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-06|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-07|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-08|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-09|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-10|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-11|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-12|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-13|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-14|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-15|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-16|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-17|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-18|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-19|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-20|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-21|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-22|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-23|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-24|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-25|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-26|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-27|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-28|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-29|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-04-30|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-01|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-02|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-03|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-04|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-05|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-06|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-07|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-08|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-09|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-10|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-11|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-12|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-13|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-14|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-15|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-16|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-17|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-18|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-19|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-20|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-21|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-22|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-23|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-24|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-25|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-26|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-27|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-28|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-29|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-30|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-05-31|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-01|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-02|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-03|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-04|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-05|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-06|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-07|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-08|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-09|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-10|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-11|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-12|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-13|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-14|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-15|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-16|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-17|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-18|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-19|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-20|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-21|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-22|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-23|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-24|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-25|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-26|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-27|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-28|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-29|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-06-30|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-01|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-02|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-03|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-04|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-05|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-06|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-07|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-08|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-09|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-10|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-11|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-12|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-13|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-14|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-15|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-16|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-17|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-18|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-19|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-20|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-21|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-22|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-23|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-24|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-25|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-26|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-27|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-28|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-29|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-30|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-07-31|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-01|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-02|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-03|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-04|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-05|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-06|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-07|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-08|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-09|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-10|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-11|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-12|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-13|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-14|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-15|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-16|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-17|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-18|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-19|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-20|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-21|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-22|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-23|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-24|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-25|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-26|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-27|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-28|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-29|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-30|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-08-31|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-01|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-02|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-03|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-04|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-05|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-06|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-07|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-08|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-09|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-10|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-11|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-12|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-13|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-14|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-15|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-16|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-17|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-18|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-19|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-20|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-21|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-22|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-23|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-24|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-25|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-26|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-27|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-28|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-29|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-09-30|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-01|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-02|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-03|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-04|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-05|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-06|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-07|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-08|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-09|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-10|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-11|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-12|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-13|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-14|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-15|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-16|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-17|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-18|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-19|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-20|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-21|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-22|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-23|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-24|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-25|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-26|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-27|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-28|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-29|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-30|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-10-31|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-01|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-02|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-03|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-04|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-05|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-06|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-07|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-08|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-09|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-10|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-11|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-12|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-13|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-14|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-15|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-16|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-17|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-18|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-19|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-20|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-21|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-22|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-23|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-24|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-25|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-26|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-27|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-28|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-29|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-11-30|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-01|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-02|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-03|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-04|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-05|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-06|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-07|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-08|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-09|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-10|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-11|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-12|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-13|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-14|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-15|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-16|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-17|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-18|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-19|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-20|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-21|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-22|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-23|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-24|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-25|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-26|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-27|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-28|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-29|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-30|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2020-12-31|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-01|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-02|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-03|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-04|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-05|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-06|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-07|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-08|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-09|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-10|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-11|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-12|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-13|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-14|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-15|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-16|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-17|608.0|0|1734.0|0|1621.0|0|867.0|0
0|2021-01-18|608.0|0|1734.0|0|1621.0|0|867.0|0
