|dates|Providence_RhodeIsland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Providence_RhodeIsland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Providence_RhodeIsland_UnitedStates.NYT_ConfirmedDeaths.data|Providence_RhodeIsland_UnitedStates.NYT_ConfirmedDeaths.missing|Providence_RhodeIsland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Providence_RhodeIsland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Providence_RhodeIsland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Providence_RhodeIsland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
