|dates|Lake_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lake_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lake_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Lake_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Lake_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lake_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lake_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lake_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
