|dates|KansasCity_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|KansasCity_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|KansasCity_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|KansasCity_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|KansasCity_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|KansasCity_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|KansasCity_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|KansasCity_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
