|dates|Sharkey_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sharkey_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sharkey_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Sharkey_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Sharkey_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sharkey_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sharkey_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sharkey_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
