|dates|Calumet_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Calumet_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Calumet_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Calumet_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Calumet_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Calumet_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Calumet_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Calumet_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-10|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-11|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-12|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-13|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-14|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-15|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-16|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-17|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-18|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-19|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-20|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-21|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-22|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-23|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-24|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-25|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-26|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-27|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-28|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-02-29|26436.5|0|828.0|0|3.0369161363678043|0|27264.5|0
0|2020-03-01|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-02|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-03|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-04|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-05|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-06|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-07|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-08|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-09|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-10|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-11|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-12|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-13|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-14|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-15|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-16|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-17|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-18|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-19|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-20|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-21|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-22|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-23|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-24|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-25|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-26|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-27|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-28|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-29|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-30|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-03-31|26274.0|0|750.0|0|2.775310834813499|0|27024.0|0
0|2020-04-01|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-02|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-03|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-04|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-05|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-06|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-07|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-08|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-09|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-10|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-11|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-12|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-13|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-14|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-15|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-16|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-17|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-18|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-19|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-20|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-21|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-22|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-23|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-24|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-25|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-26|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-27|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-28|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-29|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-04-30|23455.0|0|3193.5|0|11.983788956226428|0|26648.5|0
0|2020-05-01|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-02|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-03|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-04|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-05|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-06|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-07|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-08|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-09|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-10|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-11|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-12|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-13|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-14|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-15|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-16|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-17|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-18|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-19|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-20|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-21|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-22|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-23|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-24|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-25|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-26|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-27|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-28|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-29|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-30|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-05-31|24420.0|0|2190.0|0|8.22998872604284|0|26610.0|0
0|2020-06-01|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-02|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-03|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-04|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-05|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-06|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-07|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-08|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-09|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-10|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-11|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-12|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-13|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-14|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-15|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-16|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-17|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-18|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-19|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-20|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-21|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-22|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-23|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-24|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-25|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-26|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-27|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-28|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-29|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-06-30|25711.0|0|1769.0|0|6.4374090247452695|0|27480.0|0
0|2020-07-01|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-02|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-03|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-04|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-05|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-06|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-07|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-08|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-09|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-10|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-11|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-12|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-13|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-14|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-15|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-16|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-17|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-18|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-19|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-20|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-21|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-22|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-23|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-24|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-25|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-26|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-27|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-28|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-29|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-30|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-07-31|25831.0|0|1414.0|0|5.189943108827308|0|27245.0|0
0|2020-08-01|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-02|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-03|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-04|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-05|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-06|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-07|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-08|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-09|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-10|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-11|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-12|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-13|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-14|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-15|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-16|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-17|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-18|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-19|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-20|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-21|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-22|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-23|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-24|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-25|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-26|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-27|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-28|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-29|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-30|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-08-31|26082.0|0|1105.0|0|4.064442564460956|0|27187.0|0
0|2020-09-01|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-02|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-03|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-04|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-05|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-06|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-07|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-08|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-09|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-10|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-11|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-12|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-13|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-14|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-15|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-16|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-17|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-18|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-19|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-20|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-21|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-22|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-23|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-24|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-25|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-26|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-27|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-28|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-29|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-09-30|26625.0|0|878.0|0|3.1923790131985603|0|27503.0|0
0|2020-10-01|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-02|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-03|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-04|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-05|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-06|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-07|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-08|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-09|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-10|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-11|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-12|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-13|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-14|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-15|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-16|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-17|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-18|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-19|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-20|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-21|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-22|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-23|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-24|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-25|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-26|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-27|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-28|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-29|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-30|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-10-31|26152.0|0|817.0|0|3.0294041306685453|0|26969.0|0
0|2020-11-01|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-02|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-03|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-04|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-05|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-06|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-07|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-08|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-09|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-10|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-11|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-12|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-13|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-14|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-15|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-16|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-17|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-18|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-19|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-20|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-21|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-22|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-23|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-24|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-25|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-26|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-27|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-28|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-29|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-11-30|26346.0|0|782.0|0|2.8826304924800943|0|27128.0|0
0|2020-12-01|26386.0|0|772.0|0|2.8426246409897638|0|27158.0|0
