|dates|OutofIL_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofIL_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofIL_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofIL_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofIL_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofIL_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofIL_Illinois_UnitedStates.TotalPopulation.data|OutofIL_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
