|dates|Franklin_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Franklin_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Franklin_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Franklin_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Franklin_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Franklin_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Franklin_Florida_UnitedStates.TotalPopulation.data|Franklin_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12125.0|0
