|dates|Phelps_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Phelps_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Phelps_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Phelps_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Phelps_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Phelps_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Phelps_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Phelps_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
