|dates|Shackelford_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Shackelford_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Shackelford_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Shackelford_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Shackelford_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Shackelford_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Shackelford_Texas_UnitedStates.TotalPopulation.data|Shackelford_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3265.0|0
