|dates|Ness_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ness_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ness_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ness_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ness_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ness_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ness_Kansas_UnitedStates.TotalPopulation.data|Ness_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2750.0|0
