|dates|Hamilton_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hamilton_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hamilton_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hamilton_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hamilton_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hamilton_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hamilton_NewYork_UnitedStates.TotalPopulation.data|Hamilton_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4416.0|0
