|dates|Pasco_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pasco_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pasco_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pasco_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pasco_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pasco_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pasco_Florida_UnitedStates.TotalPopulation.data|Pasco_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|553947.0|0
