|dates|Marion_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marion_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marion_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marion_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marion_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marion_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marion_Alabama_UnitedStates.TotalPopulation.data|Marion_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|29709.0|0
