|dates|Delaware_Iowa_UnitedStates.BLS_EmployedPopulation.data|Delaware_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Delaware_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Delaware_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Delaware_Iowa_UnitedStates.BLS_UnemploymentRate.data|Delaware_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Delaware_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Delaware_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-02|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-03|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-04|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-05|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-06|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-07|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-08|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-09|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-10|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-11|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-12|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-13|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-14|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-15|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-16|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-17|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-18|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-19|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-20|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-21|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-22|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-23|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-24|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-25|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-26|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-27|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-28|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-29|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-30|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-01-31|10405.0|0|365.5|0|3.393528619841233|0|10770.5|0
0|2020-02-01|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-02|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-03|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-04|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-05|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-06|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-07|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-08|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-09|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-10|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-11|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-12|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-13|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-14|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-15|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-16|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-17|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-18|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-19|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-20|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-21|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-22|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-23|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-24|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-25|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-26|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-27|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-28|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-02-29|10464.5|0|332.0|0|3.075070624739499|0|10796.5|0
0|2020-03-01|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-02|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-03|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-04|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-05|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-06|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-07|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-08|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-09|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-10|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-11|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-12|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-13|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-14|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-15|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-16|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-17|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-18|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-19|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-20|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-21|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-22|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-23|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-24|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-25|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-26|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-27|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-28|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-29|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-30|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-03-31|10261.5|0|360.0|0|3.3893517864708373|0|10621.5|0
0|2020-04-01|9505.0|0|911.5|0|8.750540008640138|0|10416.5|0
0|2020-04-02|9505.0|0|911.5|0|8.750540008640138|0|10416.5|0
0|2020-04-03|9505.0|0|911.5|0|8.750540008640138|0|10416.5|0
0|2020-04-04|9505.0|0|911.5|0|8.750540008640138|0|10416.5|0
0|2020-04-05|9505.0|0|911.5|0|8.750540008640138|0|10416.5|0
0|2020-04-06|9505.0|0|911.5|0|8.750540008640138|0|10416.5|0
0|2020-04-07|9505.0|0|911.5|0|8.750540008640138|0|10416.5|0
0|2020-04-08|9505.0|0|911.5|0|8.750540008640138|0|10416.5|0
